id_,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
207,100.0,100.0,97299,0,0,-2,2,0,2,0.0,0.0,0,John,0.0,False,,2020-01-20T14:00:12.749463Z,53,97299.jpg,2.0,Stones,1.0,False,,a,11,43,24,97996,6,271072,2,0.0,4.5,Stones,904,0,0,2,15,0,0,0,0,0,0,0,183,158.6,48.9,66.0,27.4,302,117,306,100,295,94,340,121
277,100.0,100.0,83428,0,0,1,-1,0,2,0.0,0.0,0,Grant,0.0,False,,2020-01-11T20:30:19.344676Z,41,83428.jpg,1.5,Hanley,2.8,False,,a,14,45,23,338078,33,315281,66,0.0,5.6,Hanley,1261,0,0,2,25,1,0,0,4,0,0,1,214,318.8,3.6,76.0,40.0,182,67,422,157,283,86,294,105
487,0.0,0.0,209353,0,0,-6,6,0,4,0.0,0.0,0,Patrick,0.0,False,Joined Fiorentina on an 18-month loan deal on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.473387Z,54,209353.jpg,1.9,Cutrone,0.5,False,,n,20,39,23,26337,0,94360,0,0.0,4.3,Cutrone,292,2,0,1,6,0,0,0,0,0,0,0,69,85.2,35.6,155.0,27.5,364,46,334,51,195,49,338,49
406,100.0,100.0,216054,0,0,-3,3,0,2,0.0,0.0,0,Rúben Gonçalo,0.0,False,,2020-01-15T22:30:19.238398Z,42,216054.jpg,1.8,Silva Nascimento Vinagre,0.3,False,,a,20,39,23,19946,4,24878,6,0.0,5.5,Vinagre,528,0,0,2,6,0,0,0,1,0,0,0,114,115.8,92.0,48.0,25.4,331,132,256,73,323,111,350,126
253,100.0,100.0,151119,0,0,-1,1,0,2,0.0,0.0,0,DeAndre,0.0,False,,2020-01-10T11:00:14.429012Z,44,151119.jpg,1.9,Yedlin,0.1,False,,a,13,4,23,12708,0,12797,0,0.0,5.2,Yedlin,772,1,0,1,11,0,0,0,3,0,0,0,96,130.4,95.1,41.0,26.8,321,126,250,70,332,115,343,123
490,100.0,100.0,200089,0,0,-3,3,0,3,0.0,0.0,0,Joseph,0.0,False,,2019-09-07T11:30:17.190466Z,47,200089.jpg,1.2,Willock,0.2,False,,a,1,3,23,25816,0,31467,0,0.0,4.9,Willock,573,0,0,1,11,0,0,0,1,0,0,0,95,94.4,132.9,134.0,36.3,355,149,218,129,216,114,310,135
108,100.0,100.0,135363,0,0,-2,2,0,2,0.0,0.0,0,Andreas,0.0,False,,2020-03-02T14:00:17.092729Z,48,135363.jpg,1.5,Christensen,0.6,False,,a,6,8,22,65023,6,104827,5,0.0,4.6,Christensen,1256,0,0,2,24,0,0,0,5,0,0,0,222,247.2,48.4,63.0,35.9,233,95,307,101,299,96,312,112
202,100.0,100.0,146941,0,0,-2,2,0,2,0.0,0.0,0,Aymeric,0.0,False,,2020-02-26T22:30:14.945527Z,63,146941.jpg,3.1,Laporte,2.0,False,,a,11,43,22,153753,114,586000,10,0.0,3.5,Laporte,504,0,0,3,3,0,0,0,1,0,0,0,118,101.0,33.6,21.0,15.5,347,135,340,116,366,133,380,140
615,0.0,0.0,194252,0,0,-1,1,0,3,0.0,0.0,0,Steven,0.0,False,Ankle injury - Unknown return date,2020-03-08T15:00:19.797089Z,74,194252.jpg,4.4,Bergwijn,1.4,False,,i,17,6,22,238900,4,142732,65,0.0,3.0,Bergwijn,416,2,0,1,8,0,0,0,1,0,0,2,74,95.6,96.9,116.0,30.8,353,147,246,140,235,124,326,144
519,100.0,100.0,111773,0,0,-2,2,0,2,0.0,0.0,0,Emil,0.0,False,,2020-01-24T13:30:16.270611Z,43,111773.jpg,1.9,Krafth,0.1,False,,a,13,4,21,4664,0,7200,0,0.0,4.9,Krafth,561,0,0,2,12,0,0,0,0,0,0,0,107,77.2,12.1,32.0,12.2,369,140,394,148,349,127,388,142
404,100.0,100.0,41727,0,0,-2,2,0,2,0.0,0.0,0,Ryan,0.0,False,,2020-02-06T13:30:15.776998Z,48,41727.jpg,1.9,Bennett,0.3,False,,a,9,13,21,17625,0,44375,0,0.0,4.4,Bennett,603,0,0,2,9,0,0,0,2,0,0,0,110,113.6,33.7,16.0,16.3,333,133,339,115,378,140,376,138
282,100.0,100.0,37614,0,0,-3,3,0,3,0.0,0.0,0,Mario,0.0,False,,2020-01-21T14:00:15.440064Z,62,37614.jpg,1.7,Vrancic,0.1,False,,a,14,45,20,4060,1,14321,0,0.0,3.2,Vrancic,377,1,0,0,8,0,0,0,2,0,0,1,89,95.2,93.1,103.0,29.3,354,148,255,144,248,128,331,146
553,100.0,100.0,19194,0,0,-1,1,1,1,0.0,0.0,0,David,0.0,False,,2019-12-14T20:00:18.201835Z,39,19194.jpg,4.0,Martin,1.6,False,,a,19,21,20,201583,156,104435,45,0.0,5.1,Martin,435,0,0,2,6,0,0,0,1,0,15,2,86,112.0,0.0,0.0,11.2,335,26,462,13,429,5,394,26
22,,,37339,0,0,-4,4,0,2,0.0,0.0,0,Ahmed,0.0,False,,,41,37339.jpg,1.7,El Mohamady,0.8,False,,a,2,7,20,72403,6,152291,10,0.0,4.9,El Mohamady,763,0,1,1,26,0,0,0,0,0,0,5,158,174.4,219.6,46.0,44.1,288,112,151,36,325,113,276,93
96,0.0,0.0,60586,0,0,-1,1,0,3,0.0,0.0,0,Johann Berg,0.0,False,Calf injury - Unknown return date,2020-02-27T15:30:14.103585Z,59,60586.jpg,2.9,Gudmundsson,0.4,False,,i,5,90,20,79828,2,116381,1,0.0,3.4,Gudmundsson,398,1,0,3,4,0,0,0,0,0,0,1,66,83.2,156.8,92.0,33.1,366,154,196,120,262,134,319,140
489,100.0,100.0,200641,0,0,-2,2,0,3,0.0,0.0,0,Reiss,0.0,False,,2020-01-18T17:00:23.535651Z,53,200641.jpg,1.7,Nelson,0.1,False,,a,1,3,19,12020,1,18277,0,0.0,3.6,Nelson,458,0,1,2,4,0,0,0,1,0,0,0,60,54.4,95.2,130.0,27.9,388,160,249,142,220,115,336,148
603,,,8432,0,0,0,0,1,1,0.0,0.0,0,José,0.0,False,,,45,8432.jpg,3.2,Reina,0.5,False,,a,2,7,19,54671,38,18778,26,0.0,4.2,Reina,540,0,0,0,13,0,1,0,1,0,23,2,110,197.8,10.0,0.0,20.8,272,24,400,4,537,50,362,24
220,100.0,100.0,209244,0,0,-4,4,0,3,0.0,0.0,0,Phil,0.0,False,,2019-09-17T15:30:09.993154Z,51,209244.jpg,1.4,Foden,0.4,False,,a,11,43,19,21949,9,46285,20,0.0,3.7,Foden,353,0,1,0,6,0,0,0,0,0,0,0,83,85.0,148.2,121.0,35.4,365,153,205,125,228,117,315,138
53,100.0,100.0,227127,0,0,0,0,0,3,0.0,0.0,0,Yves,0.0,False,,2019-06-25T11:30:06.944296Z,50,227127.jpg,1.5,Bissouma,0.0,False,,a,4,36,19,1313,1,1354,0,0.0,3.8,Bissouma,663,0,0,2,7,0,0,0,2,0,0,0,101,114.0,74.1,78.0,26.5,332,139,272,150,280,143,344,151
601,,,139110,0,0,-3,3,0,3,0.0,0.0,0,Ondrej,0.0,False,,,47,139110.jpg,2.7,Duda,0.1,False,,a,14,45,19,14744,4,8156,4,0.0,4.0,Duda,577,0,1,3,7,0,0,0,0,0,0,0,102,108.0,237.3,85.0,43.0,340,141,134,83,270,139,280,130
158,0.0,0.0,42774,0,0,-1,1,0,3,0.0,0.0,0,Morgan,0.0,False,Knee injury - Unknown return date,2020-02-28T16:30:25.542559Z,44,42774.jpg,1.2,Schneiderlin,0.6,False,,i,8,11,18,38947,0,85663,2,0.0,4.1,Schneiderlin,998,0,0,1,20,0,0,0,4,1,0,0,132,143.2,78.5,32.0,25.5,312,133,267,148,350,165,349,153
39,100.0,100.0,209362,0,0,-2,2,0,2,0.0,0.0,0,Bernardo,0.0,False,,2019-09-14T16:30:10.738160Z,43,209362.jpg,1.8,Fernandes da Silva Junior,0.1,False,,a,4,36,18,7625,1,12648,3,0.0,4.2,Bernardo,541,0,0,1,12,0,0,0,1,0,0,3,102,122.6,58.6,82.0,26.4,325,127,294,94,273,78,345,124
434,100.0,100.0,81048,0,0,-2,2,0,4,0.0,0.0,0,Josip,0.0,False,,2019-11-11T12:00:15.065845Z,53,81048.jpg,1.3,Drmic,0.1,False,,a,14,45,18,5299,1,14508,0,0.0,3.4,Drmic,215,1,0,0,3,0,0,0,0,0,0,0,47,45.4,24.3,175.0,24.4,395,52,367,55,177,45,354,51
107,100.0,100.0,109533,0,0,-1,1,0,2,0.0,0.0,0,Emerson,0.0,False,,2019-09-08T20:30:10.510601Z,54,109533.jpg,1.3,Palmieri dos Santos,0.7,False,,a,6,8,18,178947,3,231201,3,0.0,3.3,Emerson,1020,0,0,1,21,0,0,0,3,0,0,0,179,207.6,298.4,225.0,73.1,261,105,95,22,142,24,164,43
136,100.0,100.0,141020,0,0,-3,3,0,3,0.0,0.0,0,Max,0.0,False,,2020-01-11T20:30:19.086626Z,52,141020.jpg,1.4,Meyer,0.1,False,,a,7,31,18,4433,0,11313,1,0.0,3.5,Meyer,541,0,0,1,7,0,0,0,1,0,0,0,43,49.8,27.4,94.0,16.9,390,161,358,175,259,133,373,160
507,0.0,0.0,128348,0,0,0,0,0,3,0.0,0.0,0,Ibrahim,0.0,False,Loan deal ended on 31/1,2020-01-31T23:00:20.708006Z,45,128348.jpg,1.6,Amadou,0.1,False,,u,14,45,18,11548,0,11435,1,0.0,4.0,Amadou,756,0,0,1,20,0,0,0,1,0,0,0,122,177.2,18.3,31.0,22.7,286,119,377,185,351,166,357,155
492,75.0,75.0,220307,0,0,-2,2,0,3,0.0,0.0,0,Arnaut,0.0,False,Lack of match fitness - 75% chance of playing,2019-12-15T13:00:23.507388Z,58,220307.jpg,2.0,Danjuma Groeneveld,0.0,False,,d,3,91,18,1095,0,4905,0,0.0,3.1,Danjuma,405,0,1,2,6,0,0,0,0,0,0,0,55,45.4,39.8,120.0,20.5,397,164,324,166,230,119,363,157
450,0.0,0.0,40694,0,0,-1,1,0,1,0.0,0.0,0,Roberto,0.0,False,Joined Deportivo Alaves on loan until the end of the season on 20/1. - Expected back 01 Jul,2020-01-20T12:30:21.190383Z,44,40694.jpg,2.2,Jimenez Gago,0.3,False,,n,19,21,18,66259,0,71910,4,0.0,4.1,Roberto,686,0,0,0,17,1,0,0,0,0,36,1,134,239.0,0.0,0.0,23.9,238,22,546,53,526,47,356,22
186,100.0,100.0,38454,0,0,-2,2,0,2,0.0,0.0,0,Dejan,0.0,False,,2019-12-10T22:00:14.744701Z,53,38454.jpg,1.9,Lovren,0.2,False,,a,10,14,17,52593,2,64844,4,0.0,3.2,Lovren,759,0,1,0,11,0,0,0,1,0,0,0,143,192.4,27.9,52.0,27.4,274,108,355,127,316,106,339,120
583,,,199584,0,0,1,-1,0,2,0.0,0.0,0,Japhet,0.0,False,,,41,199584.jpg,2.8,Tanganga,2.5,False,,a,17,6,17,253232,126,74206,178,0.0,4.1,Tanganga,525,0,0,2,7,0,0,0,1,0,0,0,100,134.4,17.2,20.0,17.1,314,122,379,137,367,134,372,137
238,75.0,75.0,74208,0,0,-2,2,0,3,0.0,0.0,0,Paul,0.0,False,Lack of match fitness - 75% chance of playing,2020-01-01T22:00:21.579969Z,83,74208.jpg,2.4,Pogba,2.8,False,,d,12,1,17,379570,35,752618,16,0.0,2.0,Pogba,521,0,2,1,5,0,0,1,0,0,0,0,80,130.2,215.6,118.0,46.5,322,135,154,94,232,121,263,125
24,,,47390,0,0,-3,3,0,2,0.0,0.0,0,Neil,0.0,False,,,42,47390.jpg,1.7,Taylor,0.2,False,,a,2,7,17,21119,2,27434,0,0.0,4.0,Taylor,793,0,0,2,19,0,0,0,2,0,0,0,113,115.8,31.6,27.0,17.5,330,131,343,119,356,129,370,135
422,100.0,100.0,120250,0,0,-3,3,0,3,0.0,0.0,0,André Filipe,0.0,False,,2019-11-03T18:30:18.626117Z,52,120250.jpg,1.5,Tavares Gomes,0.3,False,,a,8,11,16,14545,6,70214,0,0.0,3.1,André Gomes,786,0,0,2,13,0,0,0,5,0,0,0,93,69.0,100.2,25.0,19.5,373,158,242,139,358,170,365,158
62,100.0,100.0,15149,0,0,-1,1,0,2,0.0,0.0,0,Simon,0.0,False,,2020-03-09T10:30:19.638090Z,44,15149.jpg,1.1,Francis,0.0,False,,a,3,91,16,4806,0,4219,0,0.0,3.6,Francis,964,0,0,1,21,0,0,0,3,1,0,1,161,263.8,64.4,72.0,40.2,222,87,285,89,290,92,292,103
288,100.0,100.0,87396,0,0,-2,2,0,3,0.0,0.0,0,Moritz,0.0,False,,2019-09-13T13:30:19.474643Z,43,87396.jpg,1.8,Leitner,0.2,False,,a,14,45,16,25249,1,32220,3,0.0,3.7,Leitner,683,0,0,1,16,0,0,0,1,0,0,0,102,106.8,127.7,53.0,28.8,343,144,223,132,312,152,332,147
554,100.0,100.0,104547,0,0,0,0,0,4,0.0,0.0,0,Dwight,0.0,False,,2020-03-13T10:30:19.636981Z,50,104547.jpg,1.3,Gayle,0.0,False,,a,13,4,16,6206,2,5334,1,0.0,3.2,Gayle,377,0,1,2,6,0,0,0,1,0,0,0,32,44.2,44.6,153.0,24.0,400,54,313,48,197,50,355,52
353,100.0,100.0,40868,0,0,-4,4,0,2,0.0,0.0,0,José,0.0,False,,2019-12-04T20:00:11.977301Z,46,40868.jpg,1.3,Holebas,0.7,False,,a,18,57,16,19371,3,237664,2,0.0,3.5,Holebas,1004,0,0,2,26,0,0,0,5,0,0,0,141,170.0,207.8,62.0,43.8,292,114,162,37,303,99,277,94
25,100.0,100.0,123354,0,0,-1,1,0,2,0.0,0.0,0,Kortney,0.0,False,,2019-08-15T13:00:13.496241Z,44,123354.jpg,1.4,Hause,0.1,False,,a,2,7,15,2021,0,4962,0,0.0,3.4,Hause,990,0,0,1,24,0,0,0,2,0,0,0,121,232.8,21.2,50.0,30.4,244,101,373,133,320,108,328,116
539,100.0,100.0,173954,0,0,0,0,0,3,0.0,0.0,0,Jairo,0.0,False,,2020-01-05T22:00:20.857953Z,45,173954.jpg,1.5,Riedewald,0.0,False,,a,7,31,15,2463,1,1779,0,0.0,3.3,Riedewald,608,0,0,0,7,0,0,0,0,0,0,0,89,93.2,38.4,25.0,15.7,356,150,326,167,357,169,379,162
430,100.0,100.0,17349,0,0,-4,4,0,3,0.0,0.0,0,Aaron,0.0,False,,2019-12-23T18:00:10.964344Z,46,17349.jpg,0.9,Lennon,0.1,False,,a,5,90,15,5317,0,10953,0,0.0,3.3,Lennon,485,0,0,0,15,0,0,0,4,0,0,0,51,45.0,37.8,12.0,9.6,398,165,328,168,386,177,398,171
36,100.0,100.0,89274,0,0,-2,2,0,3,0.0,0.0,0,José Ignacio,0.0,False,,2019-10-17T13:00:14.384046Z,58,89274.jpg,1.9,Peleteiro Romallo,0.1,False,,a,2,7,15,14229,0,27163,0,0.0,2.6,Jota,310,0,1,2,4,0,0,0,0,0,0,0,41,42.6,56.1,51.0,14.9,403,167,298,158,318,156,381,163
130,0.0,0.0,59125,0,0,-2,2,0,4,0.0,0.0,0,Connor,0.0,False,Joined Sheffield Wednesday on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T23:00:19.843392Z,43,59125.jpg,2.5,Wickham,1.9,False,,n,7,31,15,269322,0,487618,4,0.0,3.5,Wickham,90,1,1,0,2,0,0,0,0,0,0,2,48,59.8,34.5,64.0,15.8,379,49,336,52,297,56,378,54
194,0.0,0.0,68312,0,0,-2,2,0,3,0.0,0.0,0,Xherdan,0.0,False,Calf injury - Unknown return date,2020-01-20T01:30:26.101594Z,63,68312.jpg,2.3,Shaqiri,0.2,False,,i,10,14,14,9562,1,30775,0,0.0,2.2,Shaqiri,174,1,0,1,2,0,0,0,0,0,0,0,51,47.8,46.7,37.0,13.2,392,162,309,161,340,163,385,166
613,,,217487,0,0,-2,2,0,4,0.0,0.0,0,Mbwana,0.0,False,,,58,217487.jpg,3.5,Samatta,0.2,False,,a,2,7,14,34338,14,18724,13,0.0,2.4,Samatta,352,1,0,0,10,0,0,0,0,0,0,2,41,51.4,51.1,160.0,26.3,389,51,303,46,189,48,346,50
433,,,220627,0,0,-3,3,0,2,0.0,0.0,0,James,0.0,False,,,47,220627.jpg,3.2,Justin,0.1,False,,a,9,13,13,3614,5,7830,2,0.0,2.8,Justin,200,0,1,1,1,0,0,0,0,0,0,0,49,60.6,43.2,10.0,11.3,378,143,318,107,391,145,393,143
626,,,178186,0,0,0,0,0,3,0.0,0.0,0,Jarrod,0.0,False,,,65,178186.jpg,3.2,Bowen,0.2,False,,a,19,21,13,15237,11,2188,12,0.0,2.0,Bowen,182,1,0,0,2,0,0,0,0,0,0,2,50,70.6,31.0,116.0,21.8,372,157,345,173,234,123,360,156
279,0.0,0.0,179587,0,0,-3,3,0,4,0.0,0.0,0,Dennis,0.0,False,Joined SC Paderborn on a permanent deal on 8/1,2020-01-03T15:30:19.113612Z,52,179587.jpg,1.6,Srbeny,0.0,False,,u,14,45,13,4596,0,8037,0,0.0,2.5,Srbeny,41,1,0,0,2,0,0,0,0,0,0,1,50,44.2,3.4,25.0,7.0,401,55,424,63,359,60,412,60
13,100.0,100.0,205533,0,0,-1,1,0,4,0.0,0.0,0,Edward,0.0,False,,2019-08-08T15:30:15.638344Z,44,205533.jpg,2.4,Nketiah,1.3,False,,a,1,3,12,128969,56,141003,99,0.0,2.7,Nketiah,249,1,0,1,3,0,0,0,0,0,0,1,27,37.6,28.2,101.0,16.7,406,56,353,54,250,53,374,53
441,,,49083,0,0,-5,5,0,3,0.0,0.0,0,Luke,0.0,False,,,50,49083.jpg,1.2,Freeman,0.1,False,,a,15,49,11,3850,1,9911,1,0.0,2.2,Freeman,322,0,0,1,4,0,0,0,2,0,0,0,32,43.6,75.1,17.0,13.6,402,166,270,149,377,173,383,165
544,,,432656,0,0,0,0,0,2,0.0,0.0,0,Eric,0.0,False,,,45,432656.jpg,1.8,Garcia,0.0,False,,a,11,43,11,7551,2,6734,0,0.0,2.4,Garcia,269,0,0,1,5,0,0,0,0,0,0,0,59,59.4,5.5,0.0,6.4,380,144,415,153,563,200,416,151
213,100.0,100.0,33148,0,0,-3,3,0,1,0.0,0.0,0,Claudio,0.0,False,,2019-06-25T11:30:07.160148Z,47,33148.jpg,2.8,Bravo,0.3,False,,a,11,43,11,22505,3,35558,0,0.0,2.3,Bravo,346,0,0,1,7,0,0,0,0,0,8,0,69,57.8,0.0,0.0,5.8,383,30,585,60,575,57,420,31
512,100.0,100.0,50175,0,0,-2,2,0,4,0.0,0.0,0,Danny,0.0,False,,2019-10-19T16:00:16.571131Z,58,50175.jpg,1.2,Welbeck,0.1,False,,a,18,57,11,11852,6,19729,1,0.0,1.9,Welbeck,275,0,0,1,3,0,0,0,0,0,0,0,26,29.4,28.6,72.0,12.9,416,58,352,53,291,55,387,55
306,100.0,100.0,213482,0,0,-4,4,0,2,0.0,0.0,0,Yan,0.0,False,,2019-12-12T11:30:20.748170Z,46,213482.jpg,1.2,Valery,0.1,False,,a,16,20,11,6930,2,25855,3,0.0,2.4,Valery,644,0,1,0,19,0,0,0,1,0,0,0,71,99.2,41.4,73.0,21.3,348,136,320,108,288,90,361,130
35,100.0,100.0,40564,0,0,-1,1,0,3,0.0,0.0,0,Henri,0.0,False,,2019-11-08T18:00:15.526636Z,44,40564.jpg,1.2,Lansbury,0.4,False,,a,2,7,11,68899,1,65301,0,0.0,2.5,Lansbury,189,0,0,0,6,0,0,0,0,0,0,0,34,13.4,27.2,13.0,5.5,437,183,359,176,384,176,423,181
440,0.0,0.0,145235,0,0,-4,4,0,2,0.0,0.0,0,José Ángel,0.0,False,Joined RB Leipzig on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T20:30:19.011146Z,46,145235.jpg,1.8,Esmorís Tasende,0.2,False,,n,11,43,11,18857,0,29543,0,0.0,2.4,Angeliño,422,0,1,0,7,0,0,0,1,0,0,1,94,92.6,164.0,58.0,31.6,357,138,190,46,307,102,324,115
281,,,18499,0,0,1,-1,0,1,0.0,0.0,0,Michael,0.0,False,,,41,18499.jpg,5.5,McGovern,6.2,False,,a,14,45,11,397292,6,303600,109,0.0,2.7,McGovern,158,0,0,0,6,0,1,0,0,0,7,2,46,65.0,0.0,0.0,6.5,376,29,502,28,472,20,414,29
34,100.0,100.0,221239,0,0,-2,2,0,3,0.0,0.0,0,Keinan,0.0,False,,2020-02-03T23:00:14.489212Z,43,221239.jpg,1.4,Davis,0.2,False,,a,2,7,11,21998,3,33840,0,0.0,2.6,Davis,129,0,1,0,3,0,0,0,0,0,0,0,27,20.2,36.2,87.0,14.2,427,179,333,170,267,136,382,164
145,100.0,100.0,12745,0,0,-1,1,0,2,0.0,0.0,0,Leighton,0.0,False,,2019-07-30T15:00:09.168977Z,49,12745.jpg,2.2,Baines,0.2,False,,a,8,11,11,13862,3,16239,1,0.0,2.2,Baines,332,0,1,0,6,0,0,0,0,0,0,0,75,73.8,97.5,5.0,17.7,370,141,245,68,410,153,369,134
6,0.0,0.0,38411,0,0,0,0,0,2,0.0,0.0,0,Nacho,0.0,False,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,38411.jpg,3.3,Monreal,0.2,False,,u,1,3,10,28185,0,89011,0,0.0,2.0,Monreal,270,0,0,1,4,0,0,0,0,0,0,1,54,47.2,40.8,12.0,10.0,393,148,321,109,388,144,397,145
602,,,76306,0,0,0,0,0,3,0.0,0.0,0,Lukas,0.0,False,,,45,76306.jpg,1.7,Rupp,0.0,False,,a,14,45,10,1282,1,592,1,0.0,2.2,Rupp,336,0,0,1,6,0,0,0,0,0,0,0,40,31.8,64.3,71.0,16.4,413,171,286,155,292,145,375,161
379,,,20658,0,0,-4,4,0,2,0.0,0.0,0,Pablo,0.0,False,,,41,20658.jpg,1.0,Zabaleta,0.5,False,,a,19,21,10,18148,5,44094,2,0.0,2.4,Zabaleta,588,0,0,0,14,0,0,0,2,0,0,0,90,110.4,50.5,12.0,17.4,337,134,304,99,385,143,371,136
329,100.0,100.0,115556,0,0,-2,2,0,2,0.0,0.0,0,Ben,0.0,False,,2020-03-08T15:00:19.273544Z,53,115556.jpg,1.1,Davies,0.1,False,,a,17,6,10,8570,2,15901,0,0.0,1.9,Davies,630,0,0,0,13,0,0,0,2,0,0,0,84,133.8,88.6,36.0,25.6,315,123,258,74,342,121,348,125
310,0.0,0.0,80447,0,0,-4,4,0,2,0.0,0.0,0,Maya,0.0,False,Joined Sampdoria on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T21:00:15.036808Z,41,80447.jpg,1.2,Yoshida,0.2,False,,n,16,20,10,16788,1,30858,0,0.0,2.4,Yoshida,558,0,0,1,18,0,0,0,1,0,0,1,85,96.8,3.7,77.0,17.7,350,137,420,156,281,84,368,133
532,100.0,100.0,135720,0,0,-3,3,0,2,0.0,0.0,0,Kevin,0.0,False,,2019-12-19T15:00:20.159210Z,42,135720.jpg,1.5,Danso,0.0,False,,a,16,20,9,3575,1,3663,0,0.0,2.1,Danso,275,0,1,1,8,0,0,0,0,1,0,0,46,58.4,26.0,6.0,8.9,381,145,364,130,404,149,399,146
522,100.0,100.0,87447,0,0,-2,2,0,3,0.0,0.0,0,Muhamed,0.0,False,,2019-09-19T11:30:17.999997Z,43,87447.jpg,1.0,Bešić,0.1,False,,a,15,49,9,9947,2,17587,2,0.0,2.1,Bešić,243,0,0,0,2,0,0,0,2,0,0,0,40,34.2,21.5,29.0,8.5,411,170,371,182,354,167,403,173
524,100.0,100.0,184349,0,0,-1,1,0,3,0.0,0.0,0,Ryan,0.0,False,,2020-02-22T15:00:17.445711Z,54,184349.jpg,1.5,Sessegnon,0.1,False,,a,17,6,9,5295,3,20512,0,0.0,1.7,Sessegnon,341,0,0,0,5,0,0,0,0,0,0,0,41,45.4,39.9,34.0,11.9,396,163,322,164,345,164,389,167
165,100.0,100.0,15033,0,0,-4,4,0,2,0.0,0.0,0,Wes,0.0,False,,2020-01-27T15:00:16.943418Z,41,15033.jpg,1.1,Morgan,0.6,False,,a,9,13,9,31587,4,91194,1,0.0,2.2,Morgan,160,0,0,0,1,0,0,0,0,0,0,0,35,45.8,0.7,36.0,8.2,394,149,446,163,341,120,404,148
386,0.0,0.0,43020,0,0,0,0,1,4,0.0,0.0,0,Javier,0.0,False,Joined Sevilla on a permanent deal on 2/9,2019-09-02T10:30:10.993084Z,60,43020.jpg,4.5,Hernández Balcázar,0.3,False,,u,19,21,9,87087,0,142230,1,0.0,1.5,Chicharito,106,1,0,0,4,0,0,0,0,0,0,2,27,35.6,2.2,39.0,7.7,409,57,429,64,337,58,409,57
77,100.0,100.0,56872,0,0,-1,1,0,3,0.0,0.0,0,Junior,0.0,False,,2020-01-12T20:00:12.983134Z,59,56872.jpg,1.3,Stanislas,0.0,False,,a,3,91,8,1126,1,1149,0,0.0,1.4,Stanislas,221,0,0,0,7,0,0,0,0,0,0,0,31,24.6,37.7,52.0,11.5,420,174,330,169,317,155,390,168
260,100.0,100.0,196118,0,0,-4,4,0,4,0.0,0.0,0,Yoshinori,0.0,False,,2020-01-05T01:00:12.204380Z,51,196118.jpg,1.1,Muto,0.1,False,,a,13,4,8,6454,0,13341,0,0.0,1.6,Muto,201,0,0,0,6,0,0,0,0,0,0,0,22,12.6,15.1,12.0,3.7,442,60,384,57,389,65,438,63
514,,,181008,0,0,-4,4,0,4,0.0,0.0,0,Albian,0.0,False,,,56,181008.jpg,1.0,Ajeti,0.0,False,,a,19,21,8,2670,2,5331,2,0.0,1.4,Ajeti,128,0,0,0,3,0,0,0,0,0,0,0,14,5.2,22.9,46.0,7.3,458,63,369,56,326,57,411,59
621,,,207189,0,0,-2,2,0,3,0.0,0.0,0,Sander,0.0,False,,,48,207189.jpg,2.0,Berge,0.1,False,,a,15,49,8,11819,1,5533,4,0.0,1.7,Berge,208,0,0,1,2,0,0,0,0,0,0,0,25,25.4,6.5,16.0,4.9,419,173,411,190,379,174,427,182
416,75.0,75.0,222531,0,0,-3,3,0,3,0.0,0.0,0,Morgan,0.0,False,Lack of match fitness - 75% chance of playing,2020-03-06T16:30:24.687750Z,47,222531.jpg,2.0,Gibbs-White,0.1,False,,d,20,39,8,3024,0,7477,0,0.0,1.7,Gibbs-White,122,0,1,0,2,0,0,0,0,0,0,0,31,6.2,43.5,12.0,6.2,454,193,317,163,387,178,418,178
397,,,42824,0,0,-2,2,3,3,0.0,0.0,0,Carlos,0.0,False,,,43,42824.jpg,1.2,Sánchez,0.5,False,,a,19,21,7,49101,5,46398,6,0.0,1.6,Carlos Sánchez,112,0,0,0,2,0,0,0,0,0,0,0,20,8.4,3.7,0.0,1.1,447,190,421,195,504,204,461,199
112,,,20310,0,0,-2,2,0,1,0.0,0.0,0,Willy,0.0,False,,,48,20310.jpg,1.8,Caballero,0.3,False,,a,6,8,7,10762,3,15144,5,0.0,1.5,Caballero,360,0,0,0,7,0,0,0,0,0,9,0,49,80.0,0.0,0.0,8.0,367,28,590,62,582,59,406,28
